,dist,temp,gamma,pco2,dTdP,popDeath,logPopDeath,logpco20,logGamma,logdTdP,tFreeFall,tyear,logtYear
876,1.0486923076923078,365.4576923076923,9.60336334257558e-05,2820626.382,6.9842642491458764e-06,0.01018494109,-1.9920414786286593,6.450345563652106,-4.017576639324225,-5.155879337490506,10413.018484540693,260325.4621135173,5.415516647996263
877,1.0486923076923078,368.02179487179484,8.81767705958158e-05,3196703.6,6.412856043332058e-06,0.00876977591,-2.0570115038168373,6.50470237013094,-4.054645810908876,-5.1929485090751575,11340.855343679965,283521.3835919991,5.452585819580913
878,1.0486923076923078,370.58589743589744,7.97008248923892e-05,3622923.607,5.796423628537397e-06,0.008325409393,-2.079594401335244,6.559059176593704,-4.098537183693487,-5.236839881859769,12546.921582683544,313673.0395670886,5.496477192365525
879,1.0486923076923078,373.15,7.246946284678594e-05,4088791.173,5.270506388857159e-06,0.006256550158,-2.2036650693986064,6.611594930380773,-4.139844957717756,-5.278147655884037,13798.915580679657,344972.88951699145,5.537784966389793
880,1.0541538461538462,273.15,0.02161366721939257,7220.547,0.001571903070501278,335.5289991,2.5257300613302,3.8585700992431997,-1.665271539547823,-2.803574237714104,46.267021225475496,1156.6755306368873,3.0632115482198605
881,1.0541538461538462,275.7141025641025,0.023582793231786782,8395.952,0.0017151122350390388,40.46076576,1.6070340979650721,3.9240699470381952,-1.6274047567766492,-2.765707454942931,42.40379797979654,1060.0949494949136,3.0253447654486867
882,1.0541538461538462,278.2782051282051,0.01049537810006497,10677.319,0.0007633002254592707,26.28156661,1.4196512493885005,4.028462218078961,-1.9790019111726735,-3.1173046093389547,95.28003569436052,2382.000892359013,3.376941919844711
883,1.0541538461538462,280.84230769230766,0.01544251708738707,13578.583,0.0011230921518099687,15.31888335,1.1852271091211368,4.132854451285449,-1.811281909436355,-2.9495846076026364,64.7562825633372,1618.9070640834298,3.2092219181083927
884,1.0541538461538462,283.40641025641025,0.009852768219661408,17025.672,0.0007165649614299206,13.26648908,1.1227560038797346,4.231104262442809,-2.006441733601833,-3.144744431768115,101.49431892698732,2537.357973174683,3.404381742273871
885,1.0541538461538462,285.9705128205128,0.012058281476113967,21437.549,0.0008769659255355613,9.900989652,0.9956786066098297,4.331175130058813,-1.9187145826288758,-3.057017280795157,82.93055705996598,2073.2639264991494,3.3166545913009133
886,1.0541538461538462,288.53461538461534,0.005347360800096154,26613.596,0.00038889896727972034,5.7118961,0.7567802989769651,4.425103559911893,-2.271860511952688,-3.4101632101189696,187.00814053579822,4675.203513394956,3.6698005206247255
887,1.0541538461538462,291.09871794871793,0.005451826000777455,33039.389,0.0003964964364201786,5.273799674,0.722123629035587,4.51903200728085,-2.2634580134588025,-3.4017607116250836,183.4247827897287,4585.619569743218,3.66139802213084
888,1.0541538461538462,293.6628205128205,0.0046653530782550905,40377.437,0.0003392984056912793,4.178814121,0.6210530535989076,4.606138748186524,-2.331115482863834,-3.4694181810301155,214.34604910417937,5358.651227604484,3.7290554915358713
889,1.0541538461538462,296.2269230769231,0.003537714610632971,49360.963,0.0002572883353187615,3.590561159,0.555162328581642,4.693383623908216,-2.451277204785944,-3.5895799029522255,282.66836363634184,7066.7090909085455,3.849217213457982
890,1.0541538461538462,298.7910256410256,0.0032552407558303965,59135.411,0.00023674478224221067,2.69487063,0.4305379212757432,4.771847619569461,-2.487416885724984,-3.6257195838912653,307.1969402597704,7679.9235064942595,3.8853568943970216
891,1.0541538461538462,301.3551282051282,0.002717184446983298,70845.393,0.00019761341432605805,2.097661101,0.3217353247277144,4.850311613796867,-2.5658808799523034,-3.704183578118585,368.02801558437847,9200.700389609461,3.9638208886243413
892,1.0541538461538462,303.91923076923075,0.002310683890292922,85391.386,0.00016804973747584887,1.603265405,0.20500542153445162,4.931414062710653,-2.6362594634743948,-3.774562161640676,432.7723078872686,10819.307697181715,4.034199472146432
893,1.0541538461538462,306.4833333333333,0.0020430665343902786,101287.695,0.00014858665704656573,1.243079184,0.09449879403097584,5.005556688023697,-2.6897174899274914,-3.828020188093773,489.4603201449014,12236.508003622535,4.087657498599529
894,1.0541538461538462,309.0474358974359,0.0017624796376377967,120143.232,0.00012818033728274886,0.9867336834,-0.00580004635421729,5.0796993108216375,-2.7538758918189057,-3.892178589985187,567.3824415584584,14184.56103896146,4.151815900490943
