,dist,temp,dTdP,pco20,gamma,popDeath,declineTime,peakPopList,carryCapList,anthroPopList,tempError,timeLeftMin,percentDone,timeElapsedMinutes,logGamma,logdTdP,logpco20,logpopDeath,logdeclineTime,logAnthroPop,normCollapseTime,logCollapseTime,logAnthroPopPpl
1199,1.0923846153846153,373.15,4.57576807419834e-06,5660251.914,0.0006291681102022717,0.5089840859,48871.33858314792,9.986065843,10.0,15894.003268514503,0.8220000000000027,138.54109448591868,75.0,415.62328345775603,-3.2012332979911595,-5.339535996157441,6.752835760238714,-0.2932957962759342,4.689054234491917,4.201233297991159,1589.4003268514502,4.599173306663197,13.201233297991159
1200,1.097846153846154,273.15,0.00035215846047158,44298.24,0.04842178831484225,69.74115594,131.26899383983573,9.716304439,10.0,206.51860139859392,4.6510000000000105,138.20258317028018,75.06,415.93768615722655,-1.314959175222126,-3.4532618733884073,4.646386471742884,1.8434891414082253,2.1181621564438404,2.3149591752221257,20.651860139859394,2.7128991838941636,11.314959175222127
1201,1.097846153846154,275.7141025641025,0.00035215846047158,44298.24,0.04842178831484225,69.74115594,131.26899383983573,9.716304439,10.0,206.51860139859392,2.0868974358974697,137.8630821708419,75.12,416.2489844322205,-1.314959175222126,-3.4532618733884073,4.646386471742884,1.8434891414082253,2.1181621564438404,2.3149591752221257,20.651860139859394,2.7128991838941636,11.314959175222127
1202,1.097846153846154,278.2782051282051,0.00033968886907510836,46513.152,0.0467072194978274,273.8646682,132.27104722792615,9.802951429999998,10.0,214.09966398160677,0.27679487179489115,137.4480050903731,75.19,416.5544338067373,-1.3306159856921567,-3.4689186838584383,4.667575770812823,2.4375360067134775,2.1214647919939265,2.3306159856921567,21.40996639816068,2.728555994364194,11.330615985692157
1203,1.097846153846154,280.84230769230766,0.00028451030738867454,53600.87,0.03912016726594275,77.31829817,176.36139630390153,9.863381599,10.0,255.62262891206507,0.0346923076923531,137.11472449532377,75.25,416.8841623544693,-1.4075992969692868,-3.5459019951355684,4.729171838818384,1.8882822863354072,2.2464035286022264,2.4075992969692868,25.562262891206508,2.8055393056413243,11.407599296969286
1204,1.097846153846154,283.40641025641025,0.00023690683604827932,65004.456,0.032574689956638404,115.7402427,212.43531827515403,9.831019876000001,10.0,306.9868051948134,0.5155897435897714,136.78883823633444,75.31,417.2364280104637,-1.4871197091767556,-3.625422407343037,4.812943128179488,2.063484388716661,2.3272267217168277,2.4871197091767554,30.698680519481346,2.8850597178487933,11.487119709176756
1205,1.097846153846154,285.9705128205128,0.00023761880539788303,74909.896,0.032672585742208916,0.0,,0.01656318554,10.0,306.0669908069517,0.12248717948722287,136.40026931232177,75.38,417.6219456036886,-1.4858164936502087,-3.62411919181649,4.874539194125376,-inf,,2.4858164936502085,30.606699080695176,2.8837565023222465,11.485816493650209
1206,1.097846153846154,288.53461538461534,-0.0006509297425807498,88642.439,-0.0895028396048531,112.5595862,235.48254620123203,9.674368882000001,10.0,-111.72829872380687,0.21938461538468346,136.07291808276264,75.44,417.9699079871178,,,4.947641697177548,2.0513824878436497,2.3719587230598127,,1.0,1.3979400086720377,
1207,1.097846153846154,291.09871794871793,0.0001454445752119414,107257.352,0.01999862909164194,83.08846874,287.5893223819303,9.681489856,10.0,500.0342750583496,0.7852820512820813,135.7543040666096,75.5,418.3448962052663,-1.6989997742530811,-3.8373024724193625,5.03042707077376,1.9195407553114137,2.458772757522069,2.698999774253081,50.00342750583497,3.096939782925119,11.698999774253082
1208,1.097846153846154,293.6628205128205,0.00013225324252196712,120601.958,0.018184820846770477,56.64832483,339.6960985626283,9.732029382,10.0,549.909184383081,0.09717948717951685,135.43089608576258,75.56,418.70533994436266,-1.7402909731708451,-3.8785936713371267,5.081354358730275,1.7531870716955504,2.5310905589911585,2.740290973170845,54.99091843830809,3.1382309818428826,11.740290973170845
